userID,Age_Month,Age_Years,Brand,F_Colors,F_Hobbies,F_Musician,F_SportsTeam,Name,Gender,Shirts_Size,Pants_Size
6434,4,4,3,50,68,64,86,Tanya Hoover,1,97,47
6435,3,2,5,81,79,15,12,Melanie Hoffman,1,70,95
6436,4,3,5,58,30,34,9,Deanna Thompson,1,14,43
6437,0,1,4,88,58,97,68,David Davis,3,82,88
6438,2,2,3,2,5,87,36,Chad Esparza,3,12,86
6439,2,1,5,30,44,22,20,Patrick Fischer,2,75,55
6440,1,3,3,93,66,20,36,Kenneth Diaz,3,12,22
6441,3,4,2,67,22,2,88,Karen Green,1,22,89
6442,5,3,2,89,41,68,61,Paul Jackson,1,88,31
6443,0,1,3,51,19,11,24,Patricia Perez,2,84,54
6444,0,4,4,85,65,65,92,Ashley Rojas,2,45,60
6445,0,2,2,75,2,21,62,Nicholas Cohen,2,62,63
6446,1,2,4,12,79,10,97,Mike Cunningham,1,55,4
6447,2,4,5,82,51,93,91,Penny Clark,1,91,34
6448,4,1,5,75,22,95,22,Bruce Arnold,1,12,34
6449,2,5,1,90,67,81,85,Renee Chen,2,16,100
6450,4,2,4,67,43,47,29,Donna Allen,3,89,29
6451,3,2,4,94,87,2,15,Joshua Williams,3,98,12
6452,3,1,1,31,96,71,38,Tiffany Carter,2,34,9
6453,0,4,3,83,89,78,9,Rebecca Hernandez,1,77,91
6454,0,4,1,7,16,55,86,Kevin Mcgee,3,67,95
6455,0,1,2,82,78,43,94,Elizabeth Roberts,2,100,21
6456,3,2,4,23,100,72,7,Kyle Smith,2,83,48
6457,0,0,5,51,9,94,27,Erica Hobbs,3,89,87
6458,4,4,2,73,40,97,5,Jessica Valdez,2,19,88
6459,3,5,2,93,7,63,33,Rebecca Stephens,1,14,85
6460,1,5,5,43,85,5,5,Michael Valencia,2,80,8
6461,2,1,4,85,4,32,69,Kendra Horton,1,99,6
6462,0,3,1,53,94,21,87,Michael Dickerson,2,60,50
6463,1,4,1,57,37,69,25,William Wright,3,90,8
6464,2,0,2,90,97,100,79,Paul Ford,3,28,90
6465,3,0,4,52,53,37,17,Daniel Williams,3,50,39
6466,0,0,2,40,77,18,83,Zachary Atkins,3,75,83
6467,0,0,1,67,6,24,100,Henry Miller,1,72,83
6468,4,1,2,2,74,94,70,Catherine Bowman,1,93,46
6469,3,3,4,42,16,57,40,Brittany White,1,15,62
6470,0,1,2,60,65,87,47,Matthew Hansen,1,21,46
6471,5,4,3,4,90,100,58,Brenda Carter,3,65,11
6472,0,0,3,56,55,48,12,Nicole Thomas,1,2,51
6473,5,3,5,52,62,12,74,Frank Alexander,3,98,8
6474,0,5,2,85,19,30,40,Randy Tanner,2,82,95
6475,5,5,1,37,38,13,55,Terry Nguyen,3,42,4
6476,4,5,5,41,45,50,87,Gabriela Smith,3,1,41
6477,4,4,4,66,8,56,19,Jordan Rhodes,3,55,90
6478,5,1,2,84,11,59,86,Amanda Forbes,2,9,75
6479,3,5,1,10,80,82,27,Michelle Hopkins,2,80,65
6480,1,5,3,40,41,34,97,Teresa Waller,1,96,21
6481,4,1,3,40,19,2,73,Bonnie Jones,2,76,79
6482,2,4,2,4,7,57,72,Kimberly Evans,2,46,36
6483,4,1,1,43,25,70,48,Chase Rogers,2,67,1
6484,5,1,5,24,9,50,15,Kevin Terry,1,94,21
6485,5,3,4,33,60,23,82,Terry Moore,2,27,34
6486,4,1,1,81,83,82,18,Robin Hunter,1,90,60
6487,5,2,2,73,95,55,59,Eric Middleton,2,40,23
6488,4,0,5,20,76,9,91,Ebony Sanchez,1,21,46
6489,3,5,3,33,85,18,2,Gina Andrews,2,75,39
6490,2,0,5,36,48,84,86,John Bowen,3,29,87
6491,0,4,3,4,58,38,42,Bradley Martinez,1,81,61
6492,2,4,5,6,31,3,81,Angela Green,1,14,1
6493,3,2,3,65,71,44,77,Jennifer Perry,1,92,11
6494,5,0,3,30,80,8,5,Lindsay Ray,1,61,27
6495,3,5,4,53,54,84,81,Jennifer Ruiz,3,77,71
6496,1,2,4,46,45,54,58,Rebecca Carrillo,2,56,21
6497,0,4,1,68,94,17,51,James Daniels,3,60,9
6498,0,4,3,39,78,74,73,Robert Smith,2,75,46
6499,4,3,2,56,37,54,4,Melinda Hawkins,1,86,9
6500,4,0,2,84,71,65,59,Kristopher Vasquez,1,31,54
6501,4,5,3,73,92,43,60,Anthony Myers,3,47,71
6502,1,1,2,45,26,65,42,Kristopher Robbins,3,92,65
6503,4,4,5,37,75,66,2,Sara Day,3,11,49
6504,0,3,5,5,86,70,71,Mary Williams,2,59,16
6505,2,1,3,70,44,33,2,Laurie Brown,3,12,4
6506,3,1,5,66,73,2,87,Steven Cox,2,91,19
6507,4,4,5,11,33,3,70,Jonathan Martinez,2,86,72
6508,3,4,3,83,85,100,20,Timothy Lopez,2,36,39
6509,0,2,3,27,98,85,19,Michael Harris,2,89,62
6510,1,2,3,51,43,100,49,Whitney Houston,1,2,74
6511,0,5,1,92,37,35,58,Lisa Sanchez,3,79,90
6512,4,4,2,81,10,100,52,John Sanchez,1,83,91
6513,5,2,1,93,63,91,13,Kimberly Contreras,2,78,70
6514,0,5,2,93,13,50,47,Allison Harper,2,60,96
6515,0,1,5,59,78,56,83,Kevin Bailey,3,39,56
6516,4,2,4,7,73,28,35,Anthony Gamble,3,32,31
6517,1,3,1,63,71,44,74,Donna Rivera,1,20,3
6518,5,2,1,57,6,17,2,Peter Ruiz,3,81,19
6519,0,2,3,2,84,78,13,Jordan Lester,3,14,17
6520,0,5,2,74,59,35,57,Amanda Harrington,2,14,21
6521,0,1,5,48,84,39,17,Linda Lee,3,97,8
6522,2,2,5,83,87,74,41,Amanda Knapp,2,48,61
6523,5,3,4,23,38,34,2,Alejandra Scott,2,14,43
6524,1,0,2,11,14,81,54,Harry Miller,1,7,60
6525,5,2,4,94,79,11,69,Reginald Parker,3,76,93
6526,3,0,1,27,92,81,93,Timothy Campbell,2,18,3
6527,1,1,3,9,71,44,25,Jennifer Roberts,2,85,24
6528,2,5,4,98,89,36,20,Suzanne Watson,2,89,89
6529,2,4,4,27,35,7,91,Scott Mueller,1,16,7
6530,5,4,3,92,9,76,24,Michelle Moody,2,90,78
6531,2,0,5,40,18,27,59,Megan Thomas,1,15,72
6532,5,0,1,32,90,65,45,Lisa Bird,2,29,98
6533,3,2,2,48,31,35,91,Andrew Lee,1,21,17
6534,4,2,5,93,17,61,14,Gregory Thompson,3,24,25
6535,1,5,3,72,88,6,51,David Johnson,3,95,67
6536,0,1,1,36,84,66,10,Thomas Garcia,3,38,28
6537,4,2,5,52,85,55,51,Alexander Ferguson,3,95,62
6538,1,0,1,29,80,67,38,Debra Winters,1,91,3
6539,3,0,5,49,58,78,31,William Newton,1,70,82
6540,5,5,3,27,63,20,76,Maria Vargas,2,46,49
6541,4,5,3,22,31,58,91,Jessica Walters,3,98,15
6542,3,2,3,17,23,99,79,Ashley Adams,1,14,27
6543,1,2,5,99,97,68,16,Michael Ramirez,3,77,13
6544,0,4,5,14,49,11,19,Bradley Shaffer,3,15,43
6545,5,0,1,45,32,42,35,Dale Cummings,3,28,16
6546,4,2,1,66,12,71,57,Christina Browning,3,52,24
6547,2,2,4,33,92,61,12,Ashley Sims,2,75,45
6548,3,1,1,52,22,19,61,Karen Carrillo,2,83,65
6549,3,2,3,17,36,12,35,James Simpson,3,56,86
6550,5,3,3,25,18,59,4,William Lyons,2,11,68
6551,5,1,4,84,53,27,20,Eric Riley,3,51,86
6552,3,5,4,1,50,95,29,Jeffery Stevens,2,19,35
6553,3,0,3,36,57,22,91,Michelle Moore,1,18,26
6554,0,0,3,42,60,19,44,Sandra Alexander,2,12,9
6555,3,0,4,100,73,30,16,Nicholas Mercer,1,55,1
6556,0,5,2,41,7,68,82,Paul Chambers,3,47,73
6557,5,1,2,72,8,32,48,Jennifer Watkins,2,25,66
6558,5,3,1,55,7,97,3,Jennifer Shah,2,26,1
6559,4,5,4,39,46,14,84,Samantha Young,1,54,65
6560,3,5,4,35,76,12,67,Rachel Harris,3,61,92
6561,0,1,2,30,51,61,28,Isaiah Evans,3,30,15
6562,3,3,5,63,55,25,12,Michael Walker,2,15,97
6563,1,1,1,7,23,6,23,Lisa Gould,3,44,58
6564,1,3,2,27,73,73,87,Nancy Cook,3,85,33
6565,1,0,1,77,20,54,22,Phillip Hubbard,1,89,74
6566,3,0,2,70,33,81,81,Sandra Brady,3,73,42
6567,0,4,3,33,93,5,21,Austin Phillips,1,76,8
6568,3,5,5,57,32,18,28,Ronnie Stafford Jr.,2,35,10
6569,0,4,3,39,90,99,58,Joy Johnson,2,21,15
6570,3,4,4,41,64,75,16,Scott Ward,2,67,62
6571,2,5,5,65,29,27,72,Sherry Hanna,3,75,84
6572,4,0,5,10,29,50,82,Rachel Owens,1,10,77
6573,2,0,2,43,65,42,46,Angela Lewis,2,6,74
6574,0,2,4,38,18,85,63,Erin Green,1,7,100
6575,3,2,4,67,19,41,63,John Rogers,1,67,31
6576,1,4,1,20,98,14,98,David Anderson,2,68,38
6577,3,2,3,19,12,4,20,Walter Mack,2,51,38
6578,3,2,4,9,15,77,91,Monique Brown,1,40,15
6579,3,0,4,14,95,85,45,Karen Rogers,1,11,64
6580,5,2,2,63,4,73,48,Kathy Simpson,3,58,71
6581,4,5,1,55,2,70,55,Phillip Johnson,2,57,26
6582,0,1,3,7,75,22,31,Brian Frazier,1,43,56
6583,1,2,5,75,1,72,42,Sean Mcmillan,1,71,91
6584,4,4,3,59,100,7,29,Nicole Johnson,2,60,49
6585,0,5,5,10,93,67,77,Lori Bell,1,72,64
6586,0,5,4,57,33,24,63,Diana Salinas,1,21,95
6587,1,1,5,16,45,43,96,Michael Hawkins MD,2,38,52
6588,2,4,4,90,40,79,13,Anthony Haynes,1,10,12
6589,0,5,3,48,60,87,68,Carrie Lawson,1,95,24
6590,1,5,1,27,80,59,96,Anthony Anderson,3,20,39
6591,3,1,1,95,15,22,14,Brittany White,1,28,62
6592,0,1,5,84,67,65,20,Katrina Griffin,2,41,67
6593,2,5,1,34,65,90,37,Sheryl Day,3,6,78
6594,2,3,3,68,93,90,46,Michael Rivera,1,23,99
6595,2,1,3,79,52,85,94,James Park,2,24,19
6596,1,5,2,17,46,34,55,Brenda Mullins,2,84,5
6597,1,2,1,54,33,50,75,Dale Webb,1,63,23
6598,2,2,4,89,66,24,13,Timothy Atkins,1,10,72
6599,1,4,1,38,69,95,31,Leah Mack,1,19,78
6600,3,3,3,18,10,87,28,Jack Singleton,3,63,72
6601,1,1,5,17,88,80,25,Robert Santiago,3,81,99
6602,2,2,3,46,39,26,32,Richard Jackson,1,60,4
6603,3,2,5,61,14,2,84,Tanya Lopez,2,68,50
6604,2,3,3,68,97,57,15,Paula Williams,1,83,70
6605,0,2,5,17,93,31,98,David Riggs,2,25,24
6606,5,2,1,26,100,6,80,Robert Mitchell,1,73,38
6607,0,5,5,15,82,8,46,Susan James,1,97,70
6608,2,2,1,89,78,58,48,Tanya Wright,3,59,42
6609,3,3,2,6,35,67,11,Mary King,2,20,76
6610,2,2,5,82,61,88,35,Janet Gutierrez,1,9,93
6611,1,1,2,77,22,38,9,Vanessa Reeves,2,23,65
6612,1,0,4,83,46,8,3,Ashley Hendrix,3,13,94
6613,2,5,3,63,37,25,74,Molly Carter,2,32,24
6614,3,4,4,58,22,56,48,Steven Serrano,2,13,22
6615,5,5,4,65,30,73,7,Matthew Velez,2,65,57
6616,4,1,1,49,70,49,47,Johnny Kennedy,2,14,50
6617,1,4,4,46,40,11,27,Christian Knight,3,27,5
6618,0,0,3,49,74,65,4,Betty Noble,1,89,53
6619,0,0,2,42,87,100,46,Rita Alvarez,2,93,96
6620,3,1,4,2,59,45,82,Linda Hayes,3,53,80
6621,4,3,1,2,68,59,68,Adrian Lester,1,28,77
6622,1,4,3,28,5,15,69,Brian Coleman,2,19,9
6623,3,5,5,62,84,86,82,Cassandra Harris,2,33,43
6624,4,2,2,48,75,2,41,William Ewing,3,76,57
6625,4,5,3,4,10,20,35,Steven Peters,1,62,12
6626,2,2,1,41,98,7,57,Maria Ray,2,61,83
6627,3,0,3,71,68,46,10,Bailey Gordon,2,73,44
6628,1,5,2,70,6,73,14,Jonathan James,2,61,8
6629,2,1,3,41,79,3,20,Kimberly Thomas,2,21,14
6630,1,1,5,100,100,53,96,Briana Romero,1,59,21
6631,1,3,3,74,75,53,40,Thomas Shaw,2,20,26
6632,2,4,4,74,78,94,2,Crystal Nelson,2,86,85
6633,5,1,2,58,35,22,70,Alex Dorsey,2,27,54
6634,3,2,5,71,38,66,61,Christopher Morales,1,88,10
6635,0,5,5,21,44,71,11,Katherine Mays,1,25,25
6636,0,4,4,30,73,47,46,Matthew Rodriguez,2,77,35
6637,0,4,4,82,18,97,19,Matthew Richardson,3,28,14
6638,3,0,1,65,49,18,37,Paula Nelson,3,24,51
6639,5,0,3,50,60,72,36,David Collins,2,9,75
6640,1,0,3,69,66,88,38,Greg Koch,2,39,49
6641,1,3,3,3,98,89,52,Joshua Dorsey,3,12,56
6642,3,1,3,2,32,37,31,Cynthia Macdonald,1,100,12
6643,3,5,4,62,96,9,55,Matthew Underwood,2,87,48
6644,1,1,5,3,19,100,37,Levi Johnson,1,84,61
6645,0,1,1,40,46,32,70,Charles Carr,1,46,2
6646,5,3,4,44,17,95,13,Mark Smith,1,52,33
6647,2,2,4,17,100,8,35,Steven Hamilton,3,64,36
6648,4,3,1,3,68,62,21,Dawn Copeland,3,27,26
6649,5,3,1,82,8,94,81,Kelly Martin,1,36,92
6650,0,0,3,10,75,14,79,Kayla Nguyen,1,9,11
6651,2,0,3,4,16,36,78,David Kelly,2,96,11
6652,5,2,4,21,29,88,46,Darrell Lutz,1,82,73
6653,4,0,2,69,83,9,56,Joanna Little DDS,3,88,60
6654,3,2,5,54,73,78,79,Randy Fowler,3,30,28
6655,3,4,3,17,36,6,79,Justin Flores,3,61,92
6656,2,0,4,76,75,6,55,Kristine Palmer,3,90,50
6657,3,3,5,23,75,93,15,Jennifer Kelly,3,64,27
6658,2,2,4,21,92,29,33,James Davis,1,90,89
6659,5,2,3,51,74,35,72,Danielle Costa,1,13,88
6660,5,5,1,61,12,63,88,Robert Edwards,2,78,69
6661,1,0,4,60,96,17,66,David Perkins,2,54,44
6662,3,5,2,57,8,77,26,Laura Jones,2,13,15
6663,2,4,4,65,39,93,88,Tamara Rice,3,71,35
6664,1,3,1,32,68,32,51,Ernest Castaneda,3,28,54
6665,5,5,5,54,68,52,77,Miguel Jones,1,20,57
6666,0,0,3,39,99,19,11,Heather Roth,1,8,34
6667,4,0,5,7,54,18,71,Jean Fowler,1,58,83
6668,3,0,4,3,89,43,10,Jonathan Castillo MD,2,1,18
6669,0,4,4,70,68,100,59,Kevin Bennett DDS,1,17,29
6670,0,5,5,71,79,14,77,Jesse Hardy,3,62,48
6671,4,1,3,9,91,69,4,Jeffrey Giles,1,84,3
6672,2,3,3,33,60,79,11,Kevin Meyer,3,8,72
6673,5,2,5,65,60,86,20,David Wagner,2,1,99
6674,5,4,4,75,64,83,17,Margaret Sandoval,1,34,44
6675,2,1,4,10,94,82,50,Ryan Haynes,3,38,90
6676,1,4,5,15,24,17,23,William Calhoun,1,46,66
6677,3,1,5,11,36,49,76,Joe Horton,2,35,11
6678,3,1,4,15,29,42,71,Bryce Jones,1,88,67
6679,2,3,3,87,22,60,61,John Villa,3,21,97
6680,1,4,2,87,38,55,52,Tracy Patton,1,32,88
6681,4,0,3,13,35,60,88,Michael Black,3,75,69
6682,1,3,4,15,87,69,57,Adam Shea,2,19,81
6683,0,4,4,34,77,75,89,Jasmine Fuentes,1,62,92
6684,3,3,1,84,13,41,15,Tanya Mcbride,1,61,4
6685,2,1,5,89,23,67,96,Kelsey Martinez,3,6,18
6686,1,1,4,83,81,55,5,Erin Wilson,3,68,77
6687,5,1,5,65,87,73,7,Lisa Fischer,2,69,82
6688,2,1,5,8,76,97,29,Steven Bradford,2,21,79
6689,4,1,3,5,62,83,61,Albert Carr,2,95,57
6690,5,4,4,32,7,48,1,Lisa Smith,3,69,50
6691,4,3,1,49,29,54,6,Molly Molina,1,77,99
6692,3,4,2,54,82,48,98,Joyce Doyle,1,25,3
6693,5,5,2,88,59,74,5,Katherine Simmons,3,17,37
6694,2,1,4,16,53,54,93,Melissa Myers,1,8,63
6695,1,0,4,5,40,26,11,Daniel Smith,3,16,31
6696,1,2,2,89,14,67,22,Ashley Roberts,1,23,92
6697,4,4,2,27,11,3,91,Paul Cooley,2,62,81
6698,2,3,4,18,66,10,21,Daniel Clark,1,54,11
6699,4,0,1,100,43,60,73,Sarah Lucas,1,52,67
6700,2,2,1,23,90,83,53,Don Compton,2,14,89
6701,2,5,3,68,74,27,31,Donald James,3,15,77
6702,4,2,3,13,94,53,73,Caroline Aguilar,3,65,30
6703,4,5,5,56,21,60,85,Julie Shaw,2,99,77
6704,2,2,5,42,41,55,91,Edward Callahan,3,21,47
6705,0,4,3,52,35,82,53,Robin Miller,2,13,80
6706,1,3,1,79,61,12,37,Steven Boyle,2,52,30
6707,3,3,4,4,23,93,6,Brittany Buchanan,1,45,25
6708,3,0,4,1,84,80,20,Barry Dunn,3,91,46
6709,4,3,1,55,3,93,79,Karen Davis,2,28,82
6710,4,4,4,14,51,89,45,Joshua Bright,2,44,96
6711,3,0,4,64,76,50,64,Anthony Gonzalez,2,26,47
6712,2,3,2,36,20,88,86,Patricia Moran,1,91,56
6713,2,5,3,4,94,52,80,Dr. April Johnson,1,1,6
6714,2,5,2,90,99,17,85,Jaime Wagner,2,100,71
6715,0,5,2,30,4,72,66,Jose Ibarra,1,7,73
6716,4,4,2,95,72,69,40,Johnny Moody,3,65,52
6717,1,0,1,34,91,20,72,Alex Moore,1,4,62
6718,4,1,3,74,12,16,8,Diana Parker DDS,2,45,67
6719,4,0,3,12,40,68,29,Dr. Stephanie Hancock,2,57,1
6720,4,1,5,53,55,3,22,Amanda Wilson,2,69,89
6721,1,3,5,63,76,14,57,Tony Williams,1,85,42
6722,2,3,5,64,82,94,21,Danielle Davis,3,30,59
6723,0,5,5,27,91,27,1,Matthew Reid,2,80,52
6724,1,3,3,71,20,9,81,Valerie Miller,2,18,8
6725,3,1,3,9,16,13,39,John Walters,3,77,91
6726,4,1,1,20,25,72,42,Katelyn Sanchez,1,86,97
6727,1,0,3,61,31,94,22,Blake Reid,3,47,78
6728,4,4,3,85,94,39,8,Jeremy Contreras,1,67,9
6729,3,3,1,18,17,38,9,Candace Bennett,3,93,85
6730,0,2,5,31,49,8,58,Gabriella Harper,1,43,20
6731,2,0,3,8,47,68,34,Jennifer May,1,38,66
6732,2,0,5,97,5,50,93,Mary Lyons,2,63,48
6733,3,2,5,84,12,51,42,Laura Bailey,3,29,44
6734,2,5,5,51,73,59,70,Kenneth Martinez,2,7,99
6735,2,4,4,11,67,79,17,Jason Hamilton,3,46,42
6736,1,3,2,18,67,67,92,Jon Payne,2,61,94
6737,4,2,1,4,6,4,27,Jordan Smith,3,96,96
6738,4,2,3,66,66,90,53,Brittany Davis,1,8,49
6739,0,3,2,80,89,41,37,Hector Sheppard,3,13,90
6740,3,2,3,52,60,60,39,Rachel Green,2,38,74
6741,2,0,2,73,3,86,99,Chase White,1,93,59
6742,4,4,2,3,99,93,84,Wayne Herring,3,3,36
6743,2,3,3,7,59,65,16,Arthur Green,2,68,21
6744,2,5,4,26,36,100,1,Michael Bradford,3,29,69
6745,1,3,4,92,15,74,6,Stacey Baker,3,43,94
6746,3,0,1,31,72,79,65,Emily Shepherd,2,19,11
6747,0,2,4,83,85,94,48,Kyle Wong,1,52,93
6748,1,2,4,24,60,6,58,Mr. David Sharp II,2,37,94
6749,1,3,4,62,68,27,80,Brandon Buck,3,90,25
6750,4,4,1,65,34,38,97,Matthew Allison,2,94,27
6751,3,1,5,13,81,39,93,Jason Pineda,1,90,82
6752,2,3,4,42,83,86,45,Lisa Buck,3,7,62
6753,4,2,4,37,8,37,83,Dr. Heather Ramirez MD,2,44,68
6754,4,4,2,13,35,99,54,Benjamin Jensen,1,62,60
6755,5,1,5,12,90,17,72,Kevin Harrison,3,79,99
6756,3,0,2,44,76,82,74,Steven Valentine,3,9,52
6757,0,3,3,65,38,8,47,Ruben Kennedy,3,2,66
6758,0,5,3,17,25,93,39,Michael Holt,3,62,81
6759,2,2,2,51,52,12,36,Ronald Spencer,2,41,10
6760,5,3,4,65,1,83,23,James Lee,1,63,40
6761,3,2,5,95,36,18,83,Michael Daniels,1,45,55
6762,3,5,1,95,71,6,48,Troy Gould,2,2,56
6763,0,1,2,83,61,96,60,Jill Chen,1,74,24
6764,1,1,3,39,55,98,93,Thomas Gilbert,3,10,11
6765,1,4,4,64,69,52,8,Sarah Stone,1,28,17
6766,3,2,4,2,19,60,20,Arthur Nelson,1,36,25
6767,0,3,5,12,14,65,3,John Anderson,2,3,7
6768,2,5,2,50,36,10,4,Mark Rodriguez,2,80,1
6769,1,2,2,33,69,40,89,Michael Holland,2,59,52
6770,3,3,2,46,64,59,68,Russell Sherman,1,12,88
6771,5,0,2,55,71,12,87,Timothy Cordova,1,19,66
6772,2,5,5,39,62,67,89,Eric Castillo,3,73,73
6773,3,3,1,46,87,4,87,Emma Bridges,3,40,55
6774,0,2,1,39,56,24,78,Mary Adams,1,50,86
6775,3,0,5,80,68,77,27,Glenn Lewis,1,68,38
6776,1,4,4,87,49,70,22,Jimmy Hernandez,3,71,96
6777,0,5,4,70,6,67,78,Jeanette Hoffman,1,54,43
6778,4,1,4,11,89,9,32,Tina Walker,2,31,41
6779,3,1,3,21,51,80,94,Thomas Johnson,2,28,73
6780,5,2,5,27,18,16,49,Jessica Bowen,1,89,11
6781,0,3,4,10,70,82,41,John Phillips,1,40,100
6782,0,2,5,60,96,62,74,Kathryn Johnson,2,24,78
6783,0,1,5,77,12,82,4,Michael Davis,3,36,32
6784,5,5,2,40,27,59,45,Kathleen Lopez,1,76,9
6785,1,4,3,60,70,73,7,Brittany Smith,2,7,93
6786,4,1,1,6,7,3,31,Jennifer Frazier,1,33,18
6787,3,5,3,64,68,43,41,Wendy Taylor,1,27,27
6788,4,2,4,23,94,89,84,Melissa Simmons,3,25,74
6789,3,0,4,86,82,98,92,Gary Gonzales DVM,1,28,11
6790,3,0,2,77,64,85,45,Jason Baker,3,20,68
6791,4,1,3,75,54,100,16,Paul Ball,3,78,88
6792,3,1,2,59,24,95,27,Cody Dawson,1,37,64
6793,3,5,1,7,22,97,40,Amber Williams,2,63,71
6794,3,2,4,45,87,35,84,Holly Porter,2,32,45
6795,2,5,3,63,26,24,32,Michael Cunningham,2,2,18
6796,2,1,3,79,37,64,71,Maria Martin,3,73,77
6797,4,1,4,56,30,5,23,Douglas Williams,1,67,34
6798,4,0,5,48,7,81,48,Lisa Harrison,2,67,21
6799,3,3,3,74,66,16,33,Madison Davis,3,31,76
6800,5,1,2,100,76,14,36,Logan Marsh,1,81,82
6801,2,5,3,17,62,98,85,Michael Frederick PhD,2,56,84
6802,0,1,1,28,2,30,4,Warren Miller,3,85,11
6803,2,1,1,15,83,66,7,Charles Wilkinson,2,44,69
6804,0,3,2,93,93,38,69,Beverly Wright,2,77,10
6805,1,4,3,76,83,26,28,Devin Weaver,2,49,5
6806,2,3,4,4,12,48,53,Joshua Jenkins,3,43,5
6807,1,0,3,23,20,34,28,Jacob Johnson,1,81,56
6808,4,3,1,23,21,78,1,James Lara,2,9,35
6809,3,5,5,19,91,30,9,Bianca Chavez,1,30,11
6810,3,3,5,28,10,43,79,Harry Stevens,2,62,60
6811,2,2,3,34,99,72,46,Shannon Mejia,2,49,53
6812,0,0,2,66,14,24,36,Suzanne Williams,3,24,28
6813,1,4,4,5,33,26,23,Andrea Alvarado,1,1,17
6814,5,3,1,89,57,64,82,Ricky Fry,3,66,27
6815,1,1,3,35,50,23,26,Andrew Palmer,1,96,39
6816,3,1,5,90,40,99,73,Jay Meyer,3,44,34
6817,5,4,2,11,44,24,8,Amanda Miles,1,83,62
6818,5,4,3,99,30,24,45,Kimberly Rogers,3,82,35
6819,0,3,5,73,46,85,11,Christina Fletcher,3,1,25
6820,2,5,4,18,100,42,52,Garrett Young,1,78,73
6821,2,5,4,91,29,1,46,Sherri Jenkins,2,53,97
6822,1,1,3,94,19,17,91,Susan Pennington,2,8,39
6823,3,2,2,12,47,91,44,Angela Carr,1,7,72
6824,5,1,4,18,94,57,10,Vanessa Mann,1,33,36
6825,1,3,4,37,79,95,3,Courtney Hartman,1,67,53
6826,0,5,2,38,24,42,65,James Moss DDS,1,94,90
6827,5,4,1,23,57,98,22,Deborah Lopez MD,2,27,25
6828,4,5,5,22,84,26,58,Bobby Craig,3,13,23
6829,2,1,2,48,86,77,46,Lee Love,3,65,79
6830,5,3,5,14,8,57,46,John White,2,61,68
6831,5,1,3,27,74,11,94,Leonard Brooks,2,49,100
6832,2,5,1,70,77,46,14,Matthew Morgan,3,56,100
6833,2,3,4,22,94,52,76,Amanda Payne,2,76,36
6834,3,0,5,43,31,60,82,Daniel Mccarthy,1,8,87
6835,5,3,4,93,8,7,55,Charles Smith,2,17,6
6836,5,5,3,29,78,80,6,Kurt Campos,3,75,31
6837,4,2,4,38,22,62,76,Susan Davis,3,97,16
6838,1,3,4,5,36,70,67,Daniel Chambers,3,59,96
6839,2,0,5,67,94,77,27,John Johnson,3,15,50
6840,0,0,5,59,92,13,70,Kimberly Cooper,3,22,80
6841,5,0,2,33,47,44,46,Julie Reyes,1,17,96
6842,3,1,5,35,2,33,93,Darren Castro,2,61,48
6843,2,3,1,89,54,44,8,Kimberly Smith,3,20,60
6844,3,1,1,12,21,43,62,Erin Harris,3,61,89
6845,5,2,5,92,96,12,53,Amanda Harvey,3,83,4
6846,3,0,4,91,1,7,89,Carly Garcia,3,13,64
6847,2,4,5,65,69,37,13,Diane Gonzalez,2,26,78
6848,3,3,3,97,3,68,29,Angela Gilbert DDS,2,28,91
6849,0,4,2,51,4,99,77,Jennifer Arroyo,2,89,27
6850,1,1,1,77,31,31,90,Philip Howard,1,89,68
6851,2,3,1,3,51,44,25,Stephanie Kim,2,69,17
6852,5,3,4,38,79,73,33,Jeffrey Scott,2,86,84
6853,4,5,1,82,70,66,85,Kelly Hudson,1,55,33
6854,3,1,1,14,9,56,9,Michele Martinez,1,60,6
6855,5,3,5,60,3,14,44,Michelle Gutierrez,3,66,13
6856,1,3,5,65,26,52,82,Charles Mitchell,2,9,12
6857,0,4,5,92,42,54,11,Alexandria Cook,2,83,91
6858,2,2,3,75,70,79,61,Crystal Garcia,1,21,69
6859,0,4,4,18,31,89,97,Jesse Franklin,3,48,82
6860,3,5,3,51,84,29,16,Thomas Bishop,1,82,91
6861,2,2,3,94,5,56,34,Kayla Bell,2,28,11
6862,3,4,1,12,6,56,92,Susan Anderson,3,2,9
6863,1,4,4,38,45,53,58,Cynthia Gordon,3,98,35
6864,1,1,4,77,63,63,87,Jason Parker,3,77,1
6865,5,2,2,29,56,6,27,John Smith,2,60,66
6866,1,2,5,69,42,16,52,Thomas Rose,2,85,73
6867,2,2,1,27,22,97,58,Martin Ray,1,3,72
6868,5,5,4,91,6,65,9,Kristy Flores,3,71,35
6869,3,2,2,87,38,93,23,Allison Bryan,1,17,80
6870,0,1,1,62,64,28,94,Maria Davis,1,98,4
6871,3,4,2,99,84,36,70,Matthew Walker,2,59,67
6872,5,3,3,55,22,76,22,Stephen Reyes,3,55,23
6873,0,2,4,53,36,32,20,Jose Barnes,1,49,86
6874,4,0,3,11,6,56,38,Holly Kennedy,1,87,88
6875,1,0,2,39,84,6,82,Ariana Curry,1,42,70
6876,1,5,2,33,88,96,27,Christopher Perez,2,46,61
6877,5,4,3,92,15,71,39,Kelly Welch,1,99,48
